txtFornecedor,vlrLiquido
FALCAO PEREIRA E CIA LTDA EPP,316.8
FALCAO PEREIRA E CIA LTDA EPP,306.24
FRANCO RODRIGUES E CIA LTDA,241.02
FRANCO RODRIGUES E CIA LTDA,285.03
INOVAR COMERCIO DE COMBUSTIVEL LTDA,383.6
INOVAR COMERCIO DE COMBUSTIVEL LTDA,275.69
IRMAOS FAVETTI POSTO DE COMBUSTIVEIS LTDA,171.05
JGJ COMERCIO DE PETROLEO LTDA,200.0
K. Q. MOURA,222.06
MANENTI E MANENTI LTDA,284.01
MANENTI E MANENTI LTDA,150.0
MANENTI E MANENTI LTDA,132.11
MARMELEIRO AUTO POSTO LTDA - SUTIL,150.0
MATRIX POSTOS DE COMBUSTIVEIS LTDA,199.26
MATRIX POSTOS DE COMBUSTIVEIS LTDA,324.4
MATRIX POSTOS DE COMBUSTIVEIS LTDA,328.63
MATRIX POSTOS DE COMBUSTIVEIS LTDA,300.02
MATRIX POSTOS DE COMBUSTIVEIS LTDA,100.0
MATRIX POSTOS DE COMBUSTIVEIS LTDA,200.0
MATRIX POSTOS DE COMBUSTIVEIS LTDA,250.0
MATRIX POSTOS DE COMBUSTIVEIS LTDA,178.42
MATRIX POSTOS DE COMBUSTIVEIS LTDA,168.35
MATRIX POSTOS DE COMBUSTIVEIS LTDA,306.03
MATRIX POSTOS DE COMBUSTIVEIS LTDA,326.99
MAXIMUM COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,150.0
MAXIMUM COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,150.0
MAXIMUM COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,100.0
NILVO PAULO PEZZINI - EPP,186.45
PETROLSTYLL COMERCIO DE PETROLEO LTDA,300.01
PETROLSTYLL COMERCIO DE PETROLEO LTDA,218.27
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,100.0
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,150.0
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,150.0
PIONEIRO COMERCIO VAREJISTA DE DERIVADOS DE PETROLEO LTDA,150.0
POSTO CARAMUJO,382.31
POSTO CARGA PESADA LTDA,155.0
POSTO CIDADE- FILIAL,100.0
POSTO DE COMBUSTIVEIS 206 LTDA,100.0
POSTO DE COMBUSTIVEIS 214 SUL LTDA,289.91
POSTO DE COMBUSTIVEL YASMIN LTDA,150.0
POSTO IPANEMA,277.76
POsto Jardim Paredão Ldta,307.05
POSTO LAVA PES,175.0
Posto Manenti Combutíveis,373.61
POSTO MARECHAL RONDON LTDA,124.99
POSTO NOSSA SENHORA APARECIDA,150.02
POSTO PLANALTO IPIRANGA,336.04
POSTO POCONÉ,194.0
POSTO SIA 3 LTDA,150.0
POSTO TAPERAO LTDA,123.05
POSTO TUCUNARE EIRELI,375.92
POSTO TUCUNARE EIRELI,150.0
REDE DE POSTOS 3R LTDA,317.9
REDE DE POSTOS 3R LTDA,200.0
REDE DE POSTOS 3R LTDA,340.02
REDE DE POSTOS 3R LTDA,182.82
REDE DE POSTOS CONTI COMIGO LTDA,145.27
REDE DE POSTOS CONTI COMIGO LTDA,142.72
REDE DE POSTOS SANTA MARIA LTDA (POSTO XV),270.02
Rodocar Auto Posto Eireli,348.31
Rodocar Auto Posto Eireli,257.04
Rodocar Auto Posto Eireli,200.0
RUSSI E RUSSI LTDA,85.12
TRANSGANSO COMERCIO E TRANSPORTES LTDA,115.2
URSO AUTO POSTO LTDA,289.01
V Rocha Bevilacqua,264.02
V Rocha Bevilacqua,321.17
W S Auto Posto Ltda Me,268.4
VITORINO & MENDONCA LTDA,12000.0
VITORINO & MENDONÇA LTDA EPP,12000.0
VITORINO & MENDONÇA LTDA EPP,12000.0
VITORINO & MENDONÇA LTDA EPP,12000.0
VITORINO & MENDONÇA LTDA EPP,12000.0
EDINA RIBEIRO DE ARAUJO EIRELI,2500.0
EDINA RIBEIRO DE ARAUJO EIRELI,2500.0
EDNA RIBEIRO DE ARAÚJO ME,2500.0
EDNA RIBEIRO DE ARAÚJO ME,2500.0
EDNA RIBEIRO DE ARAÚJO ME,2500.0
EDNA RIBEIRO DE ARAÚJO ME,2500.0
ESTRELA DE DAVI PRODUTORA DE FILMES LTDA,3000.0
ESTRELA DE DAVI PRODUTORA DE FILMES LTDA,3000.0
ESTRELA DE DAVI PRODUTORA DE FILMES LTDA,3000.0
J V L DA COSTA FOXER DIGITAL SOLUÇOES ONLINE,700.0
M S TERRA MILAS EIRELI,3000.0
MALUJOA COMUNICACOES LTDA,3000.0
Malujoa Comunicacoes Ltda ME,3000.0
Malujoa Comunicacoes Ltda ME,3000.0
Malujoa Comunicacoes Ltda ME,3000.0
Malujoa Comunicacoes Ltda ME,3000.0
Malujoa Comunicacoes Ltda ME,3000.0
MS TERRA MILAS EIRELI - NOTICIA MAX,3000.0
MS TERRA MILAS EIRELI - NOTICIA MAX,3000.0
SITE REPORTER MT LTDA,3000.0
VITORINO & MENDONCA LTDA,12000.0
ZOOM VIDEO COMUNICATIONS INC.,807.45
LATAM AIRLINES GROUP S/A,1310.47
Claro S.A - NET,121.86
Claro S.A - NET,121.86
Claro S/A,121.86
Claro S/A,121.86
Claro S/A,121.86
Claro S/A,121.86
OI MOVEL S.A.,127.89
OI MOVEL S.A.,127.89
OI MOVEL S.A.,127.89
OI MOVEL S.A.,127.89
RAMAL,18.28
RAMAL,11.7
RAMAL,22.05
RAMAL,14.8
RAMAL,33.87
RAMAL,37.19
RAMAL,10.45
CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,21.5
CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,22.15
CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,22.15
CORREIOS - SEDEX CONVENCIONAL,36.05
CORREIOS - SEDEX CONVENCIONAL,50.91
CORREIOS - SEDEX CONVENCIONAL,50.91
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,175.0
AGULHON JUNIOR E AGULHIN E AGULHON LTDA EPP,380.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,294.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,270.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,255.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,240.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,270.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,190.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,190.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,210.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,190.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,210.0
ESPLANADA PALACE HOTEL,570.0
ESPLANADA PALACE HOTEL,570.0
ESPLANADA PALACE HOTEL LTDA,358.5
ESPLANADA PALACE HOTEL LTDA,358.5
HOTEL E CHURRASCARIA GAUCHA LTDA,354.0
L M ORGANIZAÇÃO HOTELEIRA,150.0
LAGO AZUL HOTEL LTDA,138.0
ODARA ARAGUAIA SERVICOS EM HOTELARIA LTDA,262.5
ODARA ARAGUAIA SERVIÇOS EM HOTELARIA LTDA,262.5
PREZOTTO HOTEL LTDA,264.0
VILLAGE HOTEL LTDA-ME,250.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,2000.0
AZANATOUR AGENCIA DE VIAGEM E TURISMO EIRELLI,2400.0
Localiza Rent a Car S/a,2001.98
Localiza Rent a Car S/a,810.7
Localiza Rent a Car S/a,2442.85
Localiza Rent a Car S/a,758.05
LOCALIZA RENT A CAR SA,5993.19
MOVIDA aluguel de carros,831.47
MOVIDA aluguel de carros,2343.04
MOVIDA aluguel de carros,913.59
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,309.47
Cia Aérea - AZUL,629.0
Cia Aérea - AZUL,1400.95
Cia Aérea - AZUL,1550.32
Cia Aérea - AZUL,236.47
Cia Aérea - AZUL,300.0
Cia Aérea - AZUL,236.47
Cia Aérea - AZUL,451.47
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,219.47
Cia Aérea - AZUL,527.85
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,1673.2
Cia Aérea - AZUL,219.47
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,793.85
Cia Aérea - AZUL,236.47
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,261.47
Cia Aérea - AZUL,300.0
Cia Aérea - AZUL,783.47
Cia Aérea - AZUL,570.85
Cia Aérea - AZUL,350.0
Cia Aérea - AZUL,1249.85
Cia Aérea - AZUL,260.47
Cia Aérea - AZUL,784.85
Cia Aérea - AZUL,717.47
Cia Aérea - GOL,732.47
Cia Aérea - GOL,247.57
Cia Aérea - GOL,739.66
Cia Aérea - GOL,1032.47
Cia Aérea - GOL,494.09
Cia Aérea - GOL,253.47
Cia Aérea - GOL,804.54
Cia Aérea - GOL,798.69
Cia Aérea - GOL,2231.95
Cia Aérea - GOL,307.47
Cia Aérea - GOL,253.47
Cia Aérea - GOL,522.3
Cia Aérea - GOL,742.16
Cia Aérea - GOL,851.47
Cia Aérea - GOL,711.85
Cia Aérea - GOL,672.78
Cia Aérea - GOL,962.85
Cia Aérea - GOL,903.85
Cia Aérea - GOL,956.08
Cia Aérea - GOL,727.49
Cia Aérea - GOL,1079.85
Cia Aérea - GOL,8.62
Cia Aérea - GOL,732.47
Cia Aérea - GOL,253.47
Cia Aérea - GOL,345.85
Cia Aérea - GOL,247.57
Cia Aérea - GOL,1032.47
Cia Aérea - GOL,709.57
Cia Aérea - GOL,273.47
Cia Aérea - GOL,1032.47
Cia Aérea - GOL,47.38
Cia Aérea - GOL,1396.47
Cia Aérea - GOL,739.47
Cia Aérea - GOL,670.47
Cia Aérea - GOL,1956.47
Cia Aérea - TAM,2341.95
Cia Aérea - TAM,1154.85
Cia Aérea - TAM,690.85
Cia Aérea - TAM,521.85
Cia Aérea - TAM,396.85
Cia Aérea - TAM,396.85
Cia Aérea - TAM,394.85
Cia Aérea - TAM,394.85
Cia Aérea - TAM,310.85
Cia Aérea - TAM,310.85
Cia Aérea - TAM,2340.57
Cia Aérea - TAM,906.85
Cia Aérea - TAM,1051.47
Cia Aérea - TAM,1052.85
Cia Aérea - TAM,1051.47
Cia Aérea - TAM,1040.85
Cia Aérea - TAM,1040.85
Cia Aérea - TAM,1084.85
Cia Aérea - TAM,1033.47
Cia Aérea - TAM,860.85
Cia Aérea - TAM,332.85
Cia Aérea - TAM,290.85
Cia Aérea - TAM,290.85
Cia Aérea - TAM,1033.47
Cia Aérea - TAM,290.85
Cia Aérea - TAM,1043.47
Cia Aérea - TAM,1043.47
Cia Aérea - TAM,734.43
Cia Aérea - TAM,185.0
Cia Aérea - TAM,610.47
Cia Aérea - TAM,1043.47
Cia Aérea - TAM,734.43
Cia Aérea - TAM,891.68
Cia Aérea - TAM,1044.85
Cia Aérea - TAM,859.85
Cia Aérea - TAM,869.85
Cia Aérea - TAM,575.85
Cia Aérea - TAM,451.85
Cia Aérea - TAM,372.85
Cia Aérea - TAM,302.85
Cia Aérea - TAM,1043.47
Cia Aérea - TAM,1044.85
Cia Aérea - TAM,1043.47
Cia Aérea - TAM,1835.47
Cia Aérea - TAM,1274.85
Cia Aérea - TAM,1836.85
Cia Aérea - TAM,1133.47
Admmetta Administradora LTDA,2350.48
Admmetta Administradora LTDA,2350.48
Admmetta Administradora LTDA,3030.71
Admmetta Administradora LTDA,3030.71
Admmetta Administradora LTDA,3030.71
Admmetta Administradora LTDA,3030.71
BOX INFORMATICA LTDA,180.0
BOX INFORMATICA LTDA,180.0
CLARO S.A.,269.22
CLARO S.A.,290.92
CLARO S.A.,290.92
CLARO S.A.,309.9
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,251.47
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,286.11
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,307.7
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,495.48
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,402.86
ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.,258.78
PARLANET WEB E TECNOLOGIA EIRELI,800.0
PARLANET WEB E TECNOLOGIA EIRELI,800.0
PARLANET WEB E TECNOLOGIA EIRELI,800.0
PARLANET WEB E TECNOLOGIA EIRELI,800.0
PARLANET WEB E TECNOLOGIA EIRELI,800.0
WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,598.0
WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,390.7
WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,347.4
ZF INFORMATICA E PAPELARIA LTDA - EPP,140.0
A MANENTI EIRELI,168.0
AMAZONIA 05,50.0
AUTO POSTO ALIANCA COM DE COMBU LTDA,193.02
AUTO POSTO BANDEIRANTES COMERCIO DE COMBUSTIVEIS,301.01
AUTO POSTO BUGRENSE,306.0
Auto Posto Carretão,100.0
Auto Posto Carretão,100.0
AUTO POSTO DA GUIA LTDA,50.0
AUTO POSTO DELCA'S LTDA,168.99
AUTO POSTO JK LTDA,225.91
AUTO POSTO PASQUALOTTO LTDA,279.04
AUTO POSTO SANTOS DUMONT LTDA ME,134.52
AUTO POSTO SAO CHARBEL LTDA,240.64
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,182.84
CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0
CM COMERCIO DE COMBUSTIVEIS LTDA,125.99
COM DE DERIV DE PETROLEO BALDUINO LTDA,96.0
COM DE DERIV DE PETROLEO BALDUINO LTDA,195.02
COMBUSTIVEIS E LUBRIFICANTES BUSSOLARO LTDA,306.13
COMERCIAL AMAZONIA 02 DE PETROLEO EIRELI,50.0
COMERCIAL AMAZONIA 07 DE PETROLEO EIRELI,195.08
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,6.6
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,52.29
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,144.0
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,136.84
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,170.31
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,155.83
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,157.76
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,155.04
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,50.0
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,173.74
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,389.76
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,187.57
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,133.49
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,315.89
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,250.0
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,160.02
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,125.0
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,163.56
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,165.44
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,99.02
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,191.99
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,138.95
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,132.57
COMERCIAL AMAZONIA 13 DE PETROLEO EIRELI,105.01
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,50.0
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,50.0
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,155.77
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,148.42
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,95.18
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,135.02
COMLUC COMERCIO DE LUBRIFICANTES E COMBUSTIVEIS LTDA,115.5
Conquista Auto Posto,316.38
D E CERUTTI & CIA LTDA,177.03
DENISE COMERCIO DE COMBUSTIVEL LTDA ME,340.87
FERRARI E FERRARI LTDA,101.15
G.J.G Derivados de Petróleo,228.44
J J FAMILIA AUTO POSTO LTDA,131.02
JGJ COMERCIO DE PETROLEO LTDA,140.88
JGJ COMERCIO DE PETROLEO LTDA,167.7
JOSE SEBASTIAO GOMES DA SILVA EIRELI,100.0
MANENTI E MANENTI LTDA,162.22
N S COMERCIO DE COMBUSTIVEIS LTDA EPP,346.2
NILVO PAULO PEZZINI - EPP,159.36
PAPAI AUTO POSTO CUIABA LTDA,48.37
PARADISE AUTO POSTO CUIABA LTDA,144.29
PARADISE AUTO POSTO CUIABA LTDA,79.6
PARADISE AUTO POSTO CUIABA LTDA,124.22
PARADISE AUTO POSTO CUIABA LTDA,50.0
PARADISE AUTO POSTO CUIABA LTDA,100.0
PARADISE AUTO POSTO CUIABA LTDA,100.0
PARADISE AUTO POSTO CUIABA LTDA,100.0
PARADISE AUTO POSTO CUIABA LTDA,100.0
PARADISE AUTO POSTO CUIABA LTDA,30.0
Pereira da Silva e Ferreira da Silva Ltda,140.01
PODIUM COMERCIO DE PETROLEO LTDA,100.0
POSTO 313 SUL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,737.9
POSTO 313 SUL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,537.64
POSTO 313 SUL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,541.41
POSTO 313 SUL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,517.11
POSTO 313 SUL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,389.66
POSTO 313 SUL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,231.97
POSTO 313 SUL COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA,504.69
POSTO 56 II,111.99
POSTO 56 II,147.27
POSTO ALVES COMBUSTIVEIS EIRELE,30.0
POSTO ARCO IRIS,183.92
POSTO CARAMUJO,150.0
POSTO CARGA PESADA LTDA,100.0
POSTO CARGA PESADA LTDA,30.0
POSTO DANUBIO AZUL LTDA,362.57
POSTO MARIO ANDREAZA COMERCIO DE COMBUSTIVEIS,103.08
POSTO MARIO ANDREAZA COMERCIO DE COMBUSTIVEIS,156.0
POSTO MARIO ANDREAZA COMERCIO DE COMBUSTIVEIS,100.0
POSTO MARIO ANDREAZA COMERCIO DE COMBUSTIVEIS,136.56
POSTO MARION LTDA,302.69
REDE DE POSTOS CONTI COMIGO LTDA,50.0
REDE DE POSTOS SANTA MARIA LTDA (POSTO XV),30.0
REDE VIP COMERCIO DE COMBUSTIVEL E SERVICOS LTDA,79.1
RIBEIRO MIGUEL SUTIL AUTO POSTO LTDA,211.06
RODOMAX COMERCIO DE COMBUSTIVEIS LTDA,100.0
SAO JOAO POSTOS,635.76
SUELMEI DE CAMPOS BARBOSA EIRELLI,70.0
TRIANGULO COMBUSTIVEIS E TRANSPORTES LTDA,100.02
IMEJ - Instituto Matogrossense de estudos juridicos,20000.0
IMEJ - Instituto Matogrossense de estudos juridicos,20000.0
POVOAS DE ABREU SOCIEDADE INDIVIDUAL DE ADVOCACIA,7000.0
A. C. F. BARBOSA ROCHA,11000.0
A2 PUBLICIDADE,5000.0
CHUENLAY DA SILVA MARQUES,2000.0
CONECTADO MT,1500.0
D. D. ANDRE,2000.0
E DA SILVA NEPONUCENO - EPP,1500.0
FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,252.42
FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,1351.7
FACEBOOK SERVIÇOS ONLINE DO BRASIL LTDA,500.0
JONER FERREIRA DE CAMPOS 91458625168,2000.0
JONER FERREIRA DE CAMPOS 91458625168,2000.0
JORNAL OESTE,2000.0
PARLABRASIL EIRELI,650.0
PARLABRASIL EIRELI,650.0
PARLABRASIL EIRELI,650.0
PEDRO HENRIQUE ARAUJO PINHEIRO,3000.0
PEDRO HENRIQUE ARAUJO PINHEIRO,3000.0
PEDRO HENRIQUE ARAUJO PINHEIRO,3000.0
PEDRO HENRIQUE ARAUJO PINHEIRO,3000.0
PEDRO HENRIQUE ARAUJO PINHEIRO,3000.0
PEDRO HENRIQUE ARAUJO PINHEIRO,3000.0
RDNEWS SITE DE NOTICIAS LTDA,4000.0
TV DESCALVADOS LTDA,5000.0
TV DESCAVALADOS LTDA,5000.0
ZERO 65,500.0
Claro S/A,149.52
Claro S/A,149.52
Claro S/A,152.56
Claro S/A,149.52
Claro S/A,149.52
RAMAL,7.53
RAMAL,10.18
RAMAL,4.01
RAMAL,3.53
RAMAL,8.12
RAMAL,12.32
RAMAL,11.47
TELEFONIA BRASIL S.A,529.99
TELEFONIA BRASIL S.A,381.89
TELEFONIA BRASIL S.A,529.99
TELEFONIA BRASIL S.A,529.99
TELEFONIA BRASIL S.A,529.99
TELEFONICA BRASIL S.A,541.89
TELEFONICA BRASIL S.A,541.89
TELEFONICA BRASIL S.A,541.89
CORREIOS - SEDEX CONVENCIONAL COM AR,70.77
SEISELLES DISTRIBUIÇÃO E LOGÍSTICA EIRELI,250.0
D. H. M. MAFACIOLLI,29.7
D. H. M. MAFACIOLLI,33.17
IGUATEMI REFEIÇÕES LDTA,43.36
IGUATEMI REFEIÇÕES LDTA,37.45
IGUATEMI REFEICOES LTDA 02,34.94
Juba Supermercado,30.08
L M ORGANIZAÇÃO HOTELEIRA,86.8
L M ORGANIZAÇÃO HOTELEIRA,4.9
LUIS FERNANDO MEDEIROS LIMA,31.96
LUIS FERNANDO MEDEIROS LIMA,40.0
LUIS FERNANDO MEDEIROS LIMA,43.57
RESTAURANTE ALECRIM,28.8
Restaurante e choperia Dito Bendito ltda,29.45
RESTAURANTE E LANCHONETE 120 LTDA,37.0
RESTAURANTE SOL EIRELI,27.9
ROZICLER DOS SANTOS ANTONIO,28.0
BACKES & CIA LTDA - ME,95.0
Eliezer Alvaro Pinheiro Benevides ME,90.0
Eliezer Alvaro Pinheiro Benevides ME,90.0
Eliezer Alvaro Pinheiro Benevides ME,90.0
ESPLANADA HOTEL,160.0
ESPLANADA HOTEL,160.0
ESPLANADA HOTEL,160.0
H. Campos e Cia Ltda. - Caiabi Park Hotel,250.0
H. Campos e Cia Ltda. - Caiabi Park Hotel,250.0
H. Campos e Cia Ltda. - Caiabi Park Hotel,250.0
H. Campos e Cia Ltda. - Caiabi Park Hotel,250.0
hotel bellagio,90.0
hotel bellagio,80.0
HOTEL DANUBIO AZUL LTDA ME,151.0
HOTEL DANUBIO AZUL LTDA ME,115.0
HOTEL DANUBIO AZUL LTDA ME,120.0
HOTEL DANUBIO AZUL LTDA ME,115.0
HOTEL MONTE CARLO,100.0
HOTEL MONTE CARLO,160.0
HOTEL MONTE CARLO,163.0
HOTEL PIONEIRO LTDA,150.0
HOTEL PIONEIRO LTDA,150.0
HOTEL PIONEIRO LTDA,150.0
HOTEL VENEZA,86.0
HOTEL VENEZA,80.0
J R SANCHEZ - ME,146.0
J.T.HOTEL E RESTAURANTE LTDA,110.0
J.T.HOTEL E RESTAURANTE LTDA,110.0
J.T.HOTEL E RESTAURANTE LTDA,140.0
L M ORGANIZAÇÃO HOTELEIRA,148.0
LAGO AZUL HOTEL LTDA,140.0
LAGO AZUL HOTEL LTDA,140.1
M DE LOURDES DA SILVA PERES - HOTEL,100.0
M de Lourdes da Silva Peres Hotel ME,100.0
MIRASSOL PALACE HOTEL,220.0
MIRASSOL PALACE HOTEL,100.0
MIRASSOL PALACE HOTEL,124.0
NAGET A. N. FERRO EIRELI,158.0
NAGET A. N. FERRO EIRELI,158.0
NAGET A. N. FERRO EIRELI,158.0
NAGET A. N. FERRO EIRELI,158.0
PAIAGUAS HOTEIS LTDA,418.0
PAIAGUAS HOTEIS LTDA,398.0
PAIAGUAS HOTEIS LTDA,199.0
PAIAGUAS HOTEIS LTDA,199.0
SONUS HOTEL LTDA,169.0
SONUS HOTEL LTDA,169.0
SONUS HOTEL LTDA,177.0
SONUS HOTEL LTDA,169.0
SONUS HOTEL LTDA,169.0
SONUS HOTEL LTDA,169.0
VERONA PALACE HOTEL,145.0
VERONA PALACE HOTEL,145.0
VILLAGE HOTEL LTDA-ME,145.0
VILLAGE HOTEL LTDA-ME,145.0
VILLAGE HOTEL LTDA-ME,145.0
VILLAGE HOTEL LTDA-ME,145.0
VILLAGE HOTEL LTDA-ME,145.0
VILLAGE HOTEL LTDA-ME,290.0
VILLAGE HOTEL LTDA-ME,145.0
ATLANTA RENT A CAR,3500.0
ATLANTA RENT A CAR,4123.0
ATLANTA RENT A CAR,5090.0
ATLANTA RENT A CAR,2213.0
ATLANTA RENT A CAR,10500.0
ATLANTA RENT A CAR,2100.0
ATLANTA RENT A CAR,3857.0
ATLANTA RENT A CAR,1750.0
ATLANTA RENT A CAR,10500.0
ATLANTA RENT A CAR,4123.0
ATLANTA RENT A CAR,5950.0
ATLANTA RENT A CAR,7700.0
ATLANTA RENT A CAR,3857.0
LOCADORA DE VEICULOS ATLANTA EIRELI,7350.0
LOCADORA DE VEICULOS ATLANTA EIRELI,3990.0
UBER DO BRASIL TECNOLOGIA LTDA.,34.9
CENTRO EMPRESARIAL PAIAGUÁS,307.23
CENTRO EMPRESARIAL PAIAGUÁS,312.82
CID IMOVEIS,2058.5
CID IMOVEIS,600.0
CID IMOVEIS EIRELI,2058.5
CID IMOVEIS EIRELI,2058.5
CONDE & DELL ARINGA - DES DE SOFTWARES,300.0
CONDE & DELL ARINGA - DES DE SOFTWARES,300.0
CONDE & DELL ARINGA - DES DE SOFTWARES,300.0
CONDE & DELL ARINGA - DES DE SOFTWARES,300.0
CONDE & DELL ARINGA - DES DE SOFTWARES,300.0
CONDE & DELL ARINGA - DES DE SOFTWARES,300.0
CONDE & DELL ARINGA - DESENVOLVIMENTO DE SOFTWARES LTDA,300.0
Kalunga SA,142.0
Kalunga SA,206.9
SOS MY COMPUTER SOLUCOES EM INFORMATICA LTDA ME,45.0
SOS MY COMPUTER SOLUCOES EM INFORMATICA LTDA ME,20.0
TOUR DE FORCE PAPELARIA E INFORMATICA LTDA,225.44
VERDE SOURCE TECNOLOGIA EM INFORMATICA LTDA,1380.0
VERDE SOURCE TECNOLOGIA EM INFORMATICA LTDA,1380.0
VERDE SOURCE TECNOLOGIA EM INFORMATICA LTDA,1380.0
VERDE SOURCE TECNOLOGIA EM INFORMATICA LTDA,1380.0
AUTO POSTO AEROPORTO LTDA,234.76
AUTO POSTO JK LTDA,169.58
AUTO POSTO JK LTDA,218.84
Auto Posto Lagoa Azul,224.0
AUTO POSTO OLIVEIRA LTDA,170.05
BOM CLIMA COMERCIO DE COMBUSTIVEIS LTDA,188.6
BOM CLIMA COMERCIO DE COMBUSTIVEIS LTDA,276.01
BOM CLIMA COMERCIO DE COMBUSTIVEIS LTDA,246.98
BOM CLIMA COMERCIO DE COMBUSTIVEIS LTDA,200.0
Centro Comercial Campestre e ServiÇos Ltda,283.32
COMERCIAL DE DERIVADO DE PETROLEO SAO CARLOS LTDA,288.84
JLM COMERCIO DE PETROLEO LTDA,314.19
POSTO DE COMBUSTIVEIS 310 SUL LTDA,196.87
POSTO DE COMBUSTIVEIS 310 SUL LTDA,100.0
Posto Garbugio Ltda,285.02
